order_ID,date,product_ID,units_sold,revenue
4137,2024-01-28,P005,9,2520
4138,2024-01-03,P017,3,1434
4139,2024-03-24,P042,4,2480
4140,2024-06-03,P032,4,804
4141,2024-04-26,P010,5,2265
4142,2024-01-02,P043,6,2892
4143,2024-04-02,P017,3,1434
4144,2024-06-14,P005,4,1120
4145,2024-05-10,P045,3,1509
4146,2024-05-23,P042,2,1240
4147,2024-04-03,P009,9,2511
4148,2024-02-09,P033,1,261
4149,2024-01-02,P036,2,1130
4150,2024-03-21,P036,8,4520
4151,2024-06-17,P018,7,3290
4152,2024-01-12,P009,1,279
4153,2024-06-11,P029,5,2675
4154,2024-03-05,P014,6,2040
4155,2024-02-24,P025,5,2375
4156,2024-02-14,P015,4,2476
4157,2024-04-10,P006,1,351
4158,2024-03-02,P042,7,4340
4159,2024-02-18,P029,9,4815
4160,2024-05-06,P015,6,3714
4161,2024-06-01,P029,3,1605
4162,2024-01-23,P004,4,1376
4163,2024-05-31,P018,5,2350
4164,2024-02-07,P044,1,374
4165,2024-01-28,P039,5,1805
4166,2024-01-21,P016,1,488
4167,2024-04-16,P011,9,4788
4168,2024-05-25,P014,7,2380
4169,2024-06-12,P003,3,1653
4170,2024-04-08,P042,9,5580
4171,2024-06-21,P038,2,734
4172,2024-04-28,P045,7,3521
4173,2024-03-13,P042,9,5580
4174,2024-05-01,P018,6,2820
4175,2024-01-30,P020,5,2905
4176,2024-04-17,P048,7,4781
4177,2024-04-07,P025,6,2850
4178,2024-02-01,P038,5,1835
4179,2024-06-04,P013,2,1210
4180,2024-06-20,P004,8,2752
4181,2024-03-19,P014,7,2380
4182,2024-02-10,P033,6,1566
4183,2024-03-03,P028,5,860
4184,2024-01-23,P037,5,2780
4185,2024-04-13,P008,9,4509
4186,2024-03-15,P044,1,374
4187,2024-02-17,P034,9,4851
4188,2024-06-08,P044,6,2244
4189,2024-02-26,P005,4,1120
4190,2024-04-27,P005,7,1960
4191,2024-04-09,P031,9,5391
4192,2024-05-03,P045,5,2515
4193,2024-06-09,P009,5,1395
4194,2024-05-31,P042,8,4960
4195,2024-06-15,P032,7,1407
4196,2024-02-03,P033,8,2088
4197,2024-06-04,P003,2,1102
4198,2024-06-13,P030,9,3942
4199,2024-01-07,P012,3,1098
4200,2024-06-13,P029,6,3210
4201,2024-02-25,P003,6,3306
4202,2024-03-05,P026,2,826
4203,2024-02-16,P030,7,3066
4204,2024-05-27,P009,9,2511
4205,2024-01-19,P026,1,413
4206,2024-06-05,P002,8,4120
4207,2024-05-25,P003,2,1102
4208,2024-06-11,P046,1,298
4209,2024-06-19,P004,8,2752
4210,2024-05-05,P025,2,950
4211,2024-05-18,P013,6,3630
4212,2024-02-18,P039,6,2166
4213,2024-04-22,P044,5,1870
4214,2024-02-07,P035,8,4216
4215,2024-03-04,P023,3,1845
4216,2024-03-09,P009,4,1116
4217,2024-05-15,P002,7,3605
4218,2024-06-10,P041,7,2751
4219,2024-06-24,P044,8,2992
4220,2024-04-25,P031,2,1198
4221,2024-03-05,P044,2,748
4222,2024-01-31,P047,4,1476
4223,2024-05-11,P002,9,4635
4224,2024-04-22,P032,9,1809
4225,2024-04-18,P018,4,1880
4226,2024-06-26,P013,9,5445
4227,2024-03-09,P046,3,894
4228,2024-06-06,P005,5,1400
4229,2024-04-29,P042,9,5580
4230,2024-03-28,P044,6,2244
4231,2024-03-07,P010,3,1359
4232,2024-03-15,P043,9,4338
4233,2024-02-14,P025,6,2850
4234,2024-01-04,P034,4,2156
4235,2024-06-02,P037,4,2224
4236,2024-06-03,P030,8,3504
4237,2024-06-22,P007,7,2877
4238,2024-04-16,P006,1,351
4239,2024-02-20,P003,6,3306
4240,2024-02-19,P013,8,4840
4241,2024-01-06,P003,3,1653
4242,2024-02-28,P026,9,3717
4243,2024-05-04,P024,2,1008
4244,2024-05-22,P006,6,2106
4245,2024-01-30,P043,1,482
4246,2024-06-18,P042,2,1240
4247,2024-05-01,P012,5,1830
4248,2024-05-04,P036,1,565
4249,2024-02-06,P002,8,4120
4250,2024-06-18,P011,1,532
4251,2024-05-03,P039,9,3249
4252,2024-04-10,P034,3,1617
4253,2024-02-04,P026,2,826
4254,2024-03-27,P018,1,470
4255,2024-05-13,P021,9,4743
4256,2024-01-18,P036,4,2260
4257,2024-04-22,P040,1,714
4258,2024-01-29,P046,1,298
4259,2024-03-17,P044,7,2618
4260,2024-02-28,P022,2,1296
4261,2024-06-23,P030,7,3066
4262,2024-05-05,P043,7,3374
4263,2024-05-24,P030,9,3942
4264,2024-04-18,P008,7,3507
4265,2024-01-22,P034,1,539
4266,2024-03-08,P047,8,2952
4267,2024-03-09,P009,8,2232
4268,2024-06-13,P020,4,2324
4269,2024-02-18,P040,8,5712
4270,2024-05-20,P025,4,1900
4271,2024-06-10,P019,8,3720
4272,2024-04-18,P005,5,1400
4273,2024-03-26,P011,4,2128
4274,2024-02-22,P015,6,3714
4275,2024-05-02,P008,2,1002
4276,2024-03-27,P019,2,930
4277,2024-06-27,P023,2,1230
4278,2024-05-10,P027,9,5346
4279,2024-02-11,P040,3,2142
4280,2024-04-07,P032,4,804
4281,2024-06-08,P026,8,3304
4282,2024-04-18,P027,4,2376
4283,2024-02-20,P019,7,3255
4284,2024-03-25,P042,5,3100
4285,2024-06-22,P029,9,4815
4286,2024-05-06,P039,4,1444
4287,2024-01-21,P041,3,1179
4288,2024-02-13,P033,2,522
4289,2024-05-18,P019,1,465
4290,2024-04-12,P037,6,3336
4291,2024-03-08,P019,2,930
4292,2024-05-08,P033,8,2088
4293,2024-04-01,P047,6,2214
4294,2024-01-24,P016,5,2440
4295,2024-05-04,P023,2,1230
4296,2024-05-20,P007,7,2877
4297,2024-04-20,P026,2,826
4298,2024-04-07,P032,5,1005
4299,2024-05-18,P012,2,732
4300,2024-06-27,P008,2,1002
4301,2024-01-17,P005,7,1960
4302,2024-04-08,P042,9,5580
4303,2024-03-22,P028,5,860
4304,2024-04-13,P005,7,1960
4305,2024-05-31,P026,4,1652
4306,2024-01-19,P005,2,560
4307,2024-06-13,P022,3,1944
4308,2024-03-25,P015,2,1238
4309,2024-01-08,P013,5,3025
4310,2024-01-28,P028,6,1032
4311,2024-01-05,P033,7,1827
4312,2024-05-24,P043,3,1446
4313,2024-04-10,P023,4,2460
4314,2024-06-12,P033,8,2088
4315,2024-04-27,P043,4,1928
4316,2024-05-26,P018,7,3290
4317,2024-03-04,P030,6,2628
4318,2024-03-31,P026,7,2891
4319,2024-04-26,P016,1,488
4320,2024-04-07,P013,3,1815
4321,2024-01-11,P039,6,2166
4322,2024-02-23,P033,3,783
4323,2024-06-21,P026,7,2891
4324,2024-02-16,P048,9,6147
4325,2024-05-19,P001,3,1254
4326,2024-05-28,P038,1,367
4327,2024-05-18,P002,6,3090
4328,2024-01-05,P006,1,351
4329,2024-01-20,P046,1,298
4330,2024-06-17,P038,8,2936
4331,2024-02-15,P042,9,5580
4332,2024-01-12,P024,2,1008
4333,2024-03-10,P018,9,4230
4334,2024-01-17,P027,5,2970
4335,2024-04-24,P041,8,3144
4336,2024-05-26,P008,7,3507
4337,2024-06-02,P028,7,1204
4338,2024-02-17,P010,4,1812
4339,2024-04-17,P017,2,956
4340,2024-02-21,P029,5,2675
4341,2024-04-05,P006,3,1053
4342,2024-03-10,P014,9,3060
4343,2024-04-11,P022,6,3888
4344,2024-03-15,P006,1,351
4345,2024-06-09,P026,3,1239
4346,2024-05-30,P039,4,1444
4347,2024-05-22,P012,9,3294
4348,2024-06-03,P035,6,3162
4349,2024-06-27,P014,4,1360
4350,2024-03-22,P022,1,648
4351,2024-04-01,P023,8,4920
4352,2024-06-27,P048,2,1366
4353,2024-06-23,P007,8,3288
4354,2024-01-04,P040,6,4284
4355,2024-05-14,P025,8,3800
4356,2024-04-18,P013,6,3630
4357,2024-06-11,P021,5,2635
4358,2024-02-17,P041,5,1965
4359,2024-03-13,P010,8,3624
4360,2024-03-12,P009,7,1953
4361,2024-04-25,P015,8,4952
4362,2024-06-21,P002,8,4120
4363,2024-03-21,P025,7,3325
4364,2024-03-21,P013,2,1210
4365,2024-04-22,P034,9,4851
4366,2024-04-05,P034,7,3773
4367,2024-03-12,P035,6,3162
4368,2024-05-26,P038,9,3303
4369,2024-03-03,P003,1,551
4370,2024-02-07,P042,2,1240
4371,2024-03-07,P006,1,351
4372,2024-03-09,P048,3,2049
4373,2024-01-13,P019,5,2325
4374,2024-06-23,P003,1,551
4375,2024-01-31,P018,4,1880
4376,2024-04-23,P039,8,2888
4377,2024-01-22,P009,6,1674
4378,2024-04-02,P012,1,366
4379,2024-06-19,P005,1,280
4380,2024-03-07,P003,3,1653
4381,2024-02-23,P011,8,4256
4382,2024-05-17,P030,8,3504
4383,2024-02-11,P004,3,1032
4384,2024-03-04,P005,7,1960
4385,2024-05-05,P001,3,1254
4386,2024-01-21,P027,4,2376
4387,2024-06-17,P028,9,1548
4388,2024-05-31,P029,4,2140
4389,2024-02-04,P018,3,1410
4390,2024-01-30,P012,5,1830
4391,2024-02-26,P013,7,4235
4392,2024-02-16,P041,5,1965
4393,2024-06-11,P002,4,2060
4394,2024-01-19,P037,8,4448
4395,2024-04-23,P045,4,2012
4396,2024-01-08,P016,2,976
4397,2024-01-26,P048,6,4098
4398,2024-04-22,P024,2,1008
4399,2024-03-11,P035,3,1581
4400,2024-01-30,P022,1,648
4401,2024-05-14,P036,5,2825
4402,2024-03-07,P011,9,4788
4403,2024-03-05,P046,2,596
4404,2024-02-05,P029,7,3745
4405,2024-01-25,P035,5,2635
4406,2024-02-06,P048,2,1366
4407,2024-01-01,P015,8,4952
4408,2024-05-22,P031,6,3594
4409,2024-02-06,P042,4,2480
4410,2024-05-20,P041,4,1572
4411,2024-05-15,P043,2,964
4412,2024-05-12,P016,3,1464
4413,2024-05-07,P010,7,3171
4414,2024-05-06,P032,3,603
4415,2024-01-01,P002,5,2575
4416,2024-06-12,P024,6,3024
4417,2024-02-04,P023,6,3690
4418,2024-04-13,P002,4,2060
4419,2024-01-23,P038,6,2202
4420,2024-01-09,P031,3,1797
4421,2024-02-03,P040,7,4998
4422,2024-06-22,P026,7,2891
4423,2024-05-07,P029,4,2140
4424,2024-01-04,P003,2,1102
4425,2024-06-06,P014,7,2380
4426,2024-04-11,P025,3,1425
4427,2024-03-15,P048,1,683
4428,2024-04-08,P001,2,836
4429,2024-03-12,P003,9,4959
4430,2024-01-03,P026,8,3304
4431,2024-05-21,P018,6,2820
4432,2024-06-21,P009,6,1674
4433,2024-02-03,P038,1,367
4434,2024-02-14,P023,2,1230
4435,2024-03-01,P021,4,2108
4436,2024-03-23,P001,3,1254
4437,2024-05-02,P021,1,527
4438,2024-04-11,P027,8,4752
4439,2024-01-16,P042,7,4340
4440,2024-03-06,P006,4,1404
4441,2024-06-16,P044,9,3366
4442,2024-05-24,P036,4,2260
4443,2024-04-28,P028,1,172
4444,2024-06-10,P045,1,503
4445,2024-05-03,P017,1,478
4446,2024-05-23,P040,1,714
4447,2024-04-11,P003,4,2204
4448,2024-03-06,P012,1,366
4449,2024-01-13,P039,2,722
4450,2024-04-20,P012,4,1464
4451,2024-06-07,P002,7,3605
4452,2024-02-03,P046,2,596
4453,2024-02-08,P022,8,5184
4454,2024-05-15,P023,7,4305
4455,2024-04-29,P030,9,3942
4456,2024-05-05,P005,6,1680
4457,2024-02-24,P009,4,1116
4458,2024-01-27,P021,6,3162
4459,2024-04-27,P011,4,2128
4460,2024-02-22,P005,7,1960
4461,2024-02-08,P035,9,4743
4462,2024-03-05,P027,3,1782
4463,2024-05-24,P002,3,1545
4464,2024-06-06,P024,2,1008
4465,2024-01-13,P031,1,599
4466,2024-01-21,P033,1,261
4467,2024-05-26,P039,3,1083
4468,2024-02-22,P030,7,3066
4469,2024-01-19,P046,9,2682
4470,2024-02-26,P037,2,1112
4471,2024-01-25,P028,7,1204
4472,2024-01-31,P031,1,599
4473,2024-03-21,P011,2,1064
4474,2024-01-23,P023,6,3690
4475,2024-02-01,P002,5,2575
4476,2024-03-14,P040,8,5712
4477,2024-01-10,P041,2,786
4478,2024-02-23,P027,1,594
4479,2024-02-21,P035,7,3689
4480,2024-05-27,P002,6,3090
4481,2024-06-08,P039,8,2888
4482,2024-04-23,P037,8,4448
4483,2024-01-14,P021,2,1054
4484,2024-06-26,P005,8,2240
4485,2024-06-04,P045,6,3018
4486,2024-04-19,P021,9,4743
4487,2024-02-22,P029,7,3745
4488,2024-05-31,P020,2,1162
4489,2024-03-19,P038,8,2936
4490,2024-01-22,P020,9,5229
4491,2024-01-30,P025,7,3325
4492,2024-01-04,P002,4,2060
4493,2024-02-28,P032,9,1809
4494,2024-01-08,P026,4,1652
4495,2024-01-12,P006,4,1404
4496,2024-04-28,P041,9,3537
4497,2024-06-07,P003,8,4408
4498,2024-02-03,P033,4,1044
4499,2024-03-22,P001,8,3344
4500,2024-04-07,P005,8,2240
4501,2024-05-06,P013,7,4235
4502,2024-03-15,P019,6,2790
4503,2024-04-14,P012,8,2928
4504,2024-02-18,P048,7,4781
4505,2024-03-19,P025,5,2375
4506,2024-04-02,P035,4,2108
4507,2024-06-02,P012,2,732
4508,2024-01-18,P030,8,3504
4509,2024-04-05,P005,9,2520
4510,2024-02-07,P034,4,2156
4511,2024-03-27,P022,4,2592
4512,2024-03-28,P039,5,1805
4513,2024-02-19,P013,2,1210
4514,2024-01-08,P047,7,2583
4515,2024-06-17,P003,5,2755
4516,2024-05-13,P020,6,3486
4517,2024-03-09,P031,4,2396
4518,2024-06-20,P005,8,2240
4519,2024-04-30,P024,8,4032
4520,2024-03-04,P040,5,3570
4521,2024-06-05,P033,6,1566
4522,2024-06-04,P008,3,1503
4523,2024-05-18,P024,1,504
4524,2024-04-30,P020,9,5229
4525,2024-03-05,P016,9,4392
4526,2024-04-16,P012,3,1098
4527,2024-05-26,P013,4,2420
4528,2024-05-16,P045,7,3521
4529,2024-06-03,P042,2,1240
4530,2024-06-10,P039,3,1083
4531,2024-06-20,P025,6,2850
4532,2024-04-09,P046,8,2384
4533,2024-03-22,P032,1,201
4534,2024-05-22,P024,4,2016
4535,2024-02-20,P048,1,683
4536,2024-05-20,P047,2,738
4537,2024-03-23,P044,8,2992
4538,2024-06-25,P009,6,1674
4539,2024-04-21,P040,9,6426
4540,2024-02-25,P023,2,1230
4541,2024-06-27,P013,3,1815
4542,2024-06-13,P032,9,1809
4543,2024-05-24,P015,9,5571
4544,2024-06-05,P036,6,3390
4545,2024-06-09,P005,3,840
4546,2024-02-29,P022,5,3240
4547,2024-04-29,P016,2,976
4548,2024-05-17,P041,7,2751
4549,2024-06-23,P010,8,3624
4550,2024-01-23,P024,6,3024
4551,2024-05-28,P018,8,3760
4552,2024-01-13,P018,2,940
4553,2024-04-10,P007,3,1233
4554,2024-06-09,P004,7,2408
4555,2024-01-24,P026,1,413
4556,2024-04-17,P005,7,1960
4557,2024-01-11,P016,6,2928
4558,2024-01-17,P035,8,4216
4559,2024-06-23,P026,7,2891
4560,2024-01-25,P018,4,1880
4561,2024-04-03,P029,3,1605
4562,2024-01-21,P023,3,1845
4563,2024-03-24,P014,4,1360
4564,2024-05-19,P015,9,5571
4565,2024-02-06,P033,9,2349
4566,2024-02-11,P025,2,950
4567,2024-05-24,P021,5,2635
4568,2024-04-10,P017,1,478
4569,2024-02-17,P023,4,2460
4570,2024-04-12,P043,2,964
4571,2024-01-28,P017,8,3824
4572,2024-02-10,P014,4,1360
4573,2024-04-08,P029,5,2675
4574,2024-02-16,P020,4,2324
4575,2024-05-25,P030,5,2190
4576,2024-04-14,P019,5,2325
4577,2024-05-03,P039,5,1805
4578,2024-01-13,P013,3,1815
4579,2024-05-20,P018,7,3290
4580,2024-04-09,P023,3,1845
4581,2024-01-31,P046,2,596
4582,2024-05-09,P033,3,783
4583,2024-01-16,P039,3,1083
4584,2024-05-16,P040,8,5712
4585,2024-03-13,P018,4,1880
4586,2024-06-14,P009,3,837
4587,2024-02-23,P033,5,1305
4588,2024-04-09,P032,4,804
4589,2024-04-18,P017,9,4302
4590,2024-03-27,P019,8,3720
4591,2024-06-21,P027,7,4158
4592,2024-06-10,P006,8,2808
4593,2024-05-16,P035,5,2635
4594,2024-01-08,P037,4,2224
4595,2024-01-07,P034,7,3773
4596,2024-02-05,P020,1,581
4597,2024-01-18,P025,6,2850
4598,2024-01-03,P004,8,2752
4599,2024-01-28,P010,7,3171
4600,2024-03-10,P010,2,906
4601,2024-06-20,P024,7,3528
4602,2024-05-28,P021,6,3162
4603,2024-01-28,P011,5,2660
4604,2024-02-23,P027,4,2376
4605,2024-03-05,P016,1,488
4606,2024-04-09,P026,2,826
4607,2024-01-21,P030,7,3066
4608,2024-01-13,P016,3,1464
4609,2024-02-26,P007,5,2055
4610,2024-02-18,P016,8,3904
4611,2024-04-27,P035,8,4216
4612,2024-02-23,P016,6,2928
4613,2024-05-17,P040,5,3570
4614,2024-02-22,P012,2,732
4615,2024-02-13,P035,9,4743
4616,2024-02-16,P021,1,527
4617,2024-02-22,P043,2,964
4618,2024-03-14,P036,1,565
4619,2024-02-15,P048,4,2732
4620,2024-01-13,P017,4,1912
4621,2024-06-13,P032,5,1005
4622,2024-04-11,P041,5,1965
4623,2024-01-24,P006,8,2808
4624,2024-01-02,P024,3,1512
4625,2024-03-21,P027,6,3564
4626,2024-04-09,P020,3,1743
4627,2024-05-21,P025,2,950
4628,2024-05-17,P002,8,4120
4629,2024-06-11,P009,1,279
4630,2024-06-01,P028,9,1548
4631,2024-05-10,P038,7,2569
4632,2024-04-20,P003,4,2204
4633,2024-04-11,P020,3,1743
4634,2024-01-17,P006,6,2106
4635,2024-01-12,P039,9,3249
4636,2024-04-25,P033,9,2349
4637,2024-01-24,P001,4,1672
4638,2024-01-29,P037,5,2780
4639,2024-06-19,P006,9,3159
4640,2024-06-01,P045,2,1006
4641,2024-05-01,P034,2,1078
4642,2024-03-30,P047,5,1845
4643,2024-03-05,P015,1,619
4644,2024-03-24,P045,8,4024
4645,2024-04-28,P026,5,2065
4646,2024-06-04,P014,2,680
4647,2024-01-16,P007,9,3699
4648,2024-06-23,P046,2,596
4649,2024-04-13,P031,7,4193
4650,2024-04-01,P024,8,4032
4651,2024-01-27,P031,6,3594
4652,2024-06-18,P029,7,3745
4653,2024-06-23,P042,1,620
4654,2024-06-10,P032,4,804
4655,2024-06-13,P017,7,3346
4656,2024-05-13,P014,1,340
4657,2024-05-14,P040,1,714
4658,2024-06-01,P036,6,3390
4659,2024-02-02,P048,4,2732
4660,2024-02-24,P024,3,1512
4661,2024-01-07,P045,5,2515
4662,2024-02-26,P027,9,5346
4663,2024-05-05,P025,3,1425
4664,2024-01-12,P032,5,1005
4665,2024-01-16,P018,5,2350
4666,2024-02-12,P046,9,2682
4667,2024-04-26,P018,4,1880
4668,2024-05-14,P037,1,556
4669,2024-04-20,P026,5,2065
4670,2024-02-20,P009,1,279
4671,2024-06-08,P035,6,3162
4672,2024-03-15,P008,7,3507
4673,2024-01-08,P020,1,581
4674,2024-02-14,P042,4,2480
4675,2024-02-28,P022,9,5832
4676,2024-05-11,P019,1,465
4677,2024-04-13,P030,9,3942
4678,2024-06-05,P028,8,1376
4679,2024-06-05,P035,5,2635
4680,2024-04-07,P043,6,2892
4681,2024-06-04,P011,7,3724
4682,2024-03-19,P031,4,2396
4683,2024-05-03,P048,6,4098
4684,2024-06-20,P039,7,2527
4685,2024-01-04,P036,6,3390
4686,2024-03-30,P030,6,2628
4687,2024-04-13,P023,2,1230
4688,2024-05-16,P019,5,2325
4689,2024-04-28,P012,3,1098
4690,2024-05-12,P015,7,4333
4691,2024-02-25,P031,4,2396
4692,2024-04-05,P043,1,482
4693,2024-06-26,P037,6,3336
4694,2024-03-15,P037,6,3336
4695,2024-05-22,P015,7,4333
4696,2024-02-01,P029,8,4280
4697,2024-01-28,P043,3,1446
4698,2024-01-22,P026,6,2478
4699,2024-01-17,P044,2,748
4700,2024-02-28,P002,9,4635
4701,2024-03-30,P020,2,1162
4702,2024-04-15,P015,3,1857
4703,2024-01-26,P004,2,688
4704,2024-01-25,P022,9,5832
4705,2024-05-17,P038,1,367
4706,2024-02-14,P023,5,3075
4707,2024-03-23,P026,1,413
4708,2024-01-11,P011,5,2660
4709,2024-04-13,P028,8,1376
4710,2024-03-08,P002,8,4120
4711,2024-04-04,P008,8,4008
4712,2024-06-04,P029,2,1070
4713,2024-03-05,P011,8,4256
4714,2024-02-18,P037,5,2780
4715,2024-06-23,P018,1,470
4716,2024-02-21,P014,7,2380
4717,2024-04-11,P010,6,2718
4718,2024-02-26,P035,5,2635
4719,2024-02-16,P009,1,279
4720,2024-06-07,P035,1,527
4721,2024-06-22,P011,6,3192
4722,2024-01-26,P044,7,2618
4723,2024-04-23,P012,1,366
4724,2024-01-05,P003,9,4959
4725,2024-03-24,P039,4,1444
4726,2024-02-21,P014,5,1700
4727,2024-04-14,P028,2,344
4728,2024-02-23,P011,8,4256
4729,2024-06-09,P039,2,722
4730,2024-06-26,P025,3,1425
4731,2024-06-14,P021,9,4743
4732,2024-06-03,P010,2,906
4733,2024-01-15,P043,6,2892
4734,2024-03-01,P015,4,2476
4735,2024-05-01,P019,7,3255
4736,2024-01-21,P048,6,4098
4737,2024-02-15,P022,9,5832
4738,2024-05-13,P021,9,4743
4739,2024-02-07,P044,4,1496
4740,2024-03-02,P032,1,201
4741,2024-03-26,P023,2,1230
4742,2024-03-18,P013,8,4840
4743,2024-02-15,P005,8,2240
4744,2024-05-20,P004,2,688
4745,2024-01-03,P028,4,688
4746,2024-01-06,P014,1,340
4747,2024-04-02,P008,7,3507
4748,2024-01-08,P009,4,1116
4749,2024-06-20,P035,8,4216
4750,2024-04-17,P037,9,5004
4751,2024-06-09,P021,9,4743
4752,2024-03-15,P018,3,1410
4753,2024-03-17,P033,5,1305
4754,2024-02-19,P008,6,3006
4755,2024-01-11,P017,6,2868
4756,2024-04-04,P043,8,3856
4757,2024-06-04,P031,6,3594
4758,2024-03-10,P034,6,3234
4759,2024-06-17,P006,4,1404
4760,2024-01-16,P022,7,4536
4761,2024-03-08,P014,8,2720
4762,2024-04-08,P003,3,1653
4763,2024-02-17,P012,7,2562
4764,2024-03-04,P036,3,1695
4765,2024-03-30,P012,8,2928
4766,2024-03-16,P045,1,503
4767,2024-05-18,P002,1,515
4768,2024-04-10,P002,6,3090
4769,2024-03-29,P015,9,5571
4770,2024-01-18,P023,4,2460
4771,2024-01-19,P029,6,3210
4772,2024-02-24,P017,5,2390
4773,2024-04-11,P032,1,201
4774,2024-04-27,P007,6,2466
4775,2024-06-02,P030,9,3942
4776,2024-05-13,P028,3,516
4777,2024-01-04,P014,3,1020
4778,2024-04-17,P044,2,748
4779,2024-04-24,P030,4,1752
4780,2024-01-29,P017,3,1434
4781,2024-02-28,P032,2,402
4782,2024-05-04,P046,1,298
4783,2024-04-07,P006,3,1053
4784,2024-01-17,P024,6,3024
4785,2024-04-16,P006,9,3159
4786,2024-02-12,P027,5,2970
4787,2024-03-20,P018,3,1410
4788,2024-06-10,P024,5,2520
4789,2024-01-08,P037,5,2780
4790,2024-05-20,P024,5,2520
4791,2024-04-15,P038,7,2569
4792,2024-01-08,P034,5,2695
4793,2024-04-05,P040,7,4998
4794,2024-04-03,P047,9,3321
4795,2024-03-05,P015,5,3095
4796,2024-06-19,P011,2,1064
4797,2024-02-08,P022,5,3240
4798,2024-03-21,P024,8,4032
4799,2024-03-24,P001,4,1672
4800,2024-03-28,P018,2,940
4801,2024-03-26,P044,3,1122
4802,2024-04-02,P012,9,3294
4803,2024-03-26,P043,9,4338
4804,2024-02-13,P028,8,1376
4805,2024-05-16,P040,8,5712
4806,2024-06-13,P007,8,3288
4807,2024-03-14,P023,8,4920
4808,2024-02-05,P021,8,4216
4809,2024-04-10,P034,1,539
4810,2024-06-04,P011,6,3192
4811,2024-06-18,P022,9,5832
4812,2024-06-19,P042,8,4960
4813,2024-06-18,P035,3,1581
4814,2024-04-13,P029,1,535
4815,2024-03-06,P042,2,1240
4816,2024-02-24,P028,2,344
4817,2024-06-24,P018,7,3290
4818,2024-03-31,P014,6,2040
4819,2024-01-22,P018,2,940
4820,2024-04-10,P028,8,1376
4821,2024-06-03,P024,9,4536
4822,2024-04-30,P008,7,3507
4823,2024-04-02,P042,4,2480
4824,2024-04-17,P045,1,503
4825,2024-05-20,P008,4,2004
4826,2024-06-21,P004,4,1376
4827,2024-01-10,P027,8,4752
4828,2024-01-09,P036,4,2260
4829,2024-06-03,P005,4,1120
4830,2024-02-03,P033,2,522
4831,2024-05-08,P034,7,3773
4832,2024-06-08,P030,4,1752
4833,2024-03-29,P008,6,3006
4834,2024-04-02,P039,3,1083
4835,2024-03-11,P047,7,2583
4836,2024-03-07,P026,6,2478
4837,2024-05-27,P037,3,1668
4838,2024-04-26,P034,4,2156
4839,2024-04-03,P007,5,2055
4840,2024-06-11,P040,9,6426
4841,2024-04-08,P028,6,1032
4842,2024-04-22,P039,4,1444
4843,2024-04-12,P039,7,2527
4844,2024-03-31,P028,2,344
4845,2024-03-30,P014,4,1360
4846,2024-01-17,P038,5,1835
4847,2024-01-18,P004,4,1376
4848,2024-06-21,P042,4,2480
4849,2024-04-25,P018,9,4230
4850,2024-04-02,P044,2,748
4851,2024-03-31,P048,6,4098
4852,2024-03-22,P025,8,3800
4853,2024-03-08,P007,8,3288
4854,2024-04-23,P038,7,2569
4855,2024-01-01,P028,4,688
4856,2024-02-27,P005,7,1960
4857,2024-06-02,P003,6,3306
4858,2024-04-18,P044,6,2244
4859,2024-05-27,P031,2,1198
4860,2024-04-25,P047,8,2952
4861,2024-03-27,P042,8,4960
4862,2024-01-10,P020,7,4067
4863,2024-02-28,P019,9,4185
4864,2024-02-10,P048,8,5464
4865,2024-04-14,P011,9,4788
4866,2024-05-12,P040,9,6426
4867,2024-05-01,P003,6,3306
4868,2024-05-24,P023,2,1230
4869,2024-01-22,P007,7,2877
4870,2024-04-07,P023,3,1845
4871,2024-06-17,P007,7,2877
4872,2024-03-08,P046,9,2682
4873,2024-05-18,P034,2,1078
4874,2024-02-25,P042,6,3720
4875,2024-06-27,P019,6,2790
4876,2024-05-28,P009,9,2511
4877,2024-04-08,P048,9,6147
4878,2024-03-16,P018,5,2350
4879,2024-01-26,P041,5,1965
4880,2024-04-24,P048,9,6147
4881,2024-05-26,P045,8,4024
4882,2024-04-18,P042,7,4340
4883,2024-02-16,P025,8,3800
4884,2024-03-11,P014,6,2040
4885,2024-06-02,P044,3,1122
4886,2024-02-09,P025,7,3325
4887,2024-05-12,P019,8,3720
4888,2024-05-28,P039,8,2888
4889,2024-05-11,P015,1,619
4890,2024-01-23,P016,7,3416
4891,2024-04-15,P027,3,1782
4892,2024-03-24,P040,2,1428
4893,2024-05-22,P010,2,906
4894,2024-04-25,P004,8,2752
4895,2024-04-18,P019,9,4185
4896,2024-05-15,P028,3,516
4897,2024-02-10,P021,3,1581
4898,2024-04-21,P047,6,2214
4899,2024-05-26,P014,1,340
4900,2024-04-21,P033,6,1566
4901,2024-04-12,P048,3,2049
4902,2024-02-15,P010,4,1812
4903,2024-06-04,P019,9,4185
4904,2024-03-08,P030,3,1314
4905,2024-05-01,P022,1,648
4906,2024-01-15,P003,3,1653
4907,2024-06-13,P037,7,3892
4908,2024-05-08,P041,7,2751
4909,2024-04-20,P018,5,2350
4910,2024-01-24,P011,1,532
4911,2024-01-27,P048,8,5464
4912,2024-02-09,P002,8,4120
4913,2024-06-12,P012,2,732
4914,2024-01-24,P006,3,1053
4915,2024-01-24,P043,4,1928
4916,2024-01-04,P040,1,714
4917,2024-03-07,P044,4,1496
4918,2024-02-03,P029,5,2675
4919,2024-06-25,P030,3,1314
4920,2024-04-25,P002,2,1030
